FECHA,HORA,PARAM,ATM,OBL,PIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2016-04-21,07:00,O3,0.00382,0.0015,,,0.00318,0.00308,0.00325,0.00142,0.00193,0.00287
2016-04-21,07:00,PM10,59.56,53.41,,67.01,53.92,32.83,58.98,27.72,39.03,
2016-04-21,07:00,CO,3.442,2.077,,,2.286,2.418,2.182,1.631,2.769,2.928
2016-04-21,07:00,NO2,0.03707,0.02942,,,0.03188,0.02992,0.02588,0.03342,0.03752,0.03372
2016-04-21,07:00,SO2,0.00474,0.00715,,,0.00518,,0.00292,,0.00742,0.00919
2016-04-21,08:00,O3,0.00428,0.00382,,,0.00393,0.0044,0.00712,0.00203,0.00328,0.0048
2016-04-21,08:00,PM10,78.77,56.37,,58.55,58.08,32.82,72.24,56.3,39.66,
2016-04-21,08:00,CO,3.489,2.116,,,2.361,3.162,2.026,3.253,2.027,1.79
2016-04-21,08:00,NO2,0.0479,0.02877,,,0.03977,0.03828,0.02712,0.03512,0.03905,0.03252
2016-04-21,08:00,SO2,0.00602,0.0055,,,0.00553,,0.00278,,0.00612,0.00812
2016-04-21,09:00,O3,0.01153,0.01042,,,0.0128,0.01122,0.01522,0.00508,0.014,0.01038
2016-04-21,09:00,PM10,73.03,65.36,,51.93,67.72,32.82,55.58,100.12,41.41,
2016-04-21,09:00,CO,2.066,1.604,,,1.43,2.555,1.744,2.513,1.029,1.46
2016-04-21,09:00,NO2,0.05753,0.03175,,,0.03798,0.04997,0.03492,0.04897,0.03102,0.0385
2016-04-21,09:00,SO2,0.00617,0.00465,,,0.0056,,0.00266,,0.00574,0.00843
2016-04-21,10:00,O3,0.03097,0.02097,,,0.02847,0.02657,0.0244,0.01382,0.03217,0.01793
2016-04-21,10:00,PM10,52.93,63.59,,44.02,48.66,32.83,61.36,115.96,29.98,
2016-04-21,10:00,CO,1.219,1.157,,,0.874,2.01,1.541,1.621,0.76,1.061
2016-04-21,10:00,NO2,0.04503,0.02728,,,0.02315,0.05715,0.04257,0.05533,0.0199,0.03938
2016-04-21,10:00,SO2,0.00325,0.004,,,0.00428,,0.0027,,0.00524,0.0099
2016-04-21,11:00,O3,0.04965,0.04458,,,0.04143,0.04582,0.04323,0.03682,0.04055,0.03423
2016-04-21,11:00,PM10,33.31,51.18,,46.68,31.13,32.84,50.85,84.23,24.0,
2016-04-21,11:00,CO,0.915,0.882,,,0.895,0.915,1.006,1.001,0.778,0.808
2016-04-21,11:00,NO2,0.03423,0.02147,,,0.02413,0.02667,0.03095,0.04667,0.02242,0.031
2016-04-21,11:00,SO2,0.00213,0.00378,,,0.0041,,0.00258,,0.00493,0.00753
2016-04-21,12:00,O3,0.05827,0.05832,,,0.05298,0.0587,0.05488,0.05442,0.05088,
2016-04-21,12:00,PM10,26.67,31.59,,31.92,24.44,32.82,30.54,44.6,18.12,
2016-04-21,12:00,CO,0.634,0.846,,,0.92,0.484,0.588,0.746,0.779,0.762
2016-04-21,12:00,NO2,0.02077,0.01945,,,0.02753,0.01303,0.01842,0.03813,0.02337,
2016-04-21,12:00,SO2,0.0016,0.00312,,,0.00342,,0.00252,,0.00441,0.0068
2016-04-21,13:00,O3,0.06153,0.06758,,,0.06162,0.06487,0.06345,0.0654,0.05823,
2016-04-21,13:00,PM10,23.55,24.48,,52.85,30.9,32.83,25.75,28.93,24.76,
2016-04-21,13:00,CO,0.519,0.899,,,1.01,0.375,0.469,0.541,0.708,0.467
2016-04-21,13:00,NO2,0.01392,0.02058,,,0.03223,0.0101,0.01815,0.02728,0.02057,
2016-04-21,13:00,SO2,0.00126,0.00363,,,0.00341,,0.00256,,0.00462,
2016-04-21,14:00,O3,0.06563,0.08388,,,0.05692,0.06518,0.0679,0.05818,0.0574,
2016-04-21,14:00,PM10,22.02,35.22,,34.77,32.55,32.83,31.71,23.9,24.55,
2016-04-21,14:00,CO,0.576,0.918,,,0.77,0.257,0.324,0.388,0.525,0.307
2016-04-21,14:00,NO2,0.0168,0.02302,,,0.01942,0.00697,0.01475,0.02382,0.00948,
2016-04-21,14:00,SO2,0.00137,0.00358,,,0.00292,,0.00255,,0.00461,
2016-04-21,15:00,O3,0.06352,0.07115,,,0.04642,0.05592,0.05657,0.04582,0.05072,
2016-04-21,15:00,PM10,21.89,30.95,,29.7,22.52,32.84,30.76,11.01,23.48,
2016-04-21,15:00,CO,0.516,0.667,,,0.577,0.177,0.119,0.26,0.478,0.245
2016-04-21,15:00,NO2,0.0134,0.01288,,,0.00992,0.00437,0.00947,0.01873,0.00842,
2016-04-21,15:00,SO2,0.00132,0.00392,,,0.00248,,0.00251,,0.00429,
2016-04-21,16:00,O3,0.05073,0.05345,,,0.04485,0.05152,0.05003,0.04528,0.04947,
2016-04-21,16:00,PM10,21.92,24.03,,32.03,18.45,32.83,25.58,16.84,20.96,
2016-04-21,16:00,CO,0.473,0.554,,,0.511,0.134,0.065,0.269,0.497,0.245
2016-04-21,16:00,NO2,0.00912,0.0096,,,0.00778,0.0025,0.00692,0.01835,0.01103,
2016-04-21,16:00,SO2,0.00127,0.00328,,,0.00244,,0.00246,,0.0039,
2016-04-21,17:00,O3,0.04902,0.0486,,,0.04258,0.04371,0.04642,0.04582,0.04585,
2016-04-21,17:00,PM10,16.85,28.51,,50.71,15.37,15.61,12.97,11.77,23.34,
2016-04-21,17:00,CO,0.456,0.599,,,0.504,0.197,0.116,0.269,0.494,0.273
2016-04-21,17:00,NO2,0.01023,0.00963,,,0.00823,0.00541,0.00982,0.01885,0.00953,
2016-04-21,17:00,SO2,0.00117,0.003,,,0.00245,,0.00248,,0.0042,
2016-04-21,18:00,O3,0.04793,0.04765,,,0.0409,0.05055,0.04251,0.0496,0.0431,
2016-04-21,18:00,PM10,20.05,19.39,,49.02,12.25,0.05,17.85,8.93,22.88,
2016-04-21,18:00,CO,0.497,0.645,,,0.675,0.373,0.211,0.197,0.536,0.318
2016-04-21,18:00,NO2,0.01262,0.0102,,,0.0118,0.00527,0.01785,0.01558,0.01288,
2016-04-21,18:00,SO2,0.00112,0.003,,,0.00241,,0.00246,,0.0039,
2016-04-21,19:00,O3,0.03917,0.04568,,,0.03447,0.04478,0.03657,0.04382,0.03747,
2016-04-21,19:00,PM10,24.17,23.57,,74.44,14.4,0.05,17.81,10.13,18.09,
2016-04-21,19:00,CO,0.719,0.584,,,0.763,0.461,0.251,0.248,0.631,0.435
2016-04-21,19:00,NO2,0.02492,0.01032,,,0.02143,0.0094,0.01963,0.01375,0.02045,
2016-04-21,19:00,SO2,0.0013,0.003,,,0.00353,,0.00252,,0.00363,
2016-04-21,20:00,O3,0.02682,0.02842,,,0.02172,0.03597,0.02865,0.03008,0.02312,
2016-04-21,20:00,PM10,29.26,18.63,,47.73,16.47,0.04,17.42,19.17,19.21,
2016-04-21,20:00,CO,0.733,0.719,,,0.858,0.486,0.202,0.372,0.883,0.578
2016-04-21,20:00,NO2,0.03363,0.02292,,,0.03215,0.01305,0.02028,0.01805,0.03642,
2016-04-21,20:00,SO2,0.00157,0.003,,,0.00306,,0.00246,,0.00384,
2016-04-21,21:00,O3,0.03303,0.0348,,,0.02077,0.03405,0.02765,0.02645,0.01877,
2016-04-21,21:00,PM10,48.39,39.01,,34.51,32.56,0.05,27.11,49.73,42.44,
2016-04-21,21:00,CO,0.495,0.52,,,0.715,0.425,0.064,0.355,0.753,0.493
2016-04-21,21:00,NO2,0.0198,0.01227,,,0.02253,0.00727,0.01628,0.01972,0.02977,
2016-04-21,21:00,SO2,0.00131,0.003,,,0.00415,,0.00249,,0.00455,
2016-04-21,22:00,O3,0.02998,0.0293,,,0.01952,0.03412,0.02527,0.02512,0.01692,
2016-04-21,22:00,PM10,38.48,38.34,,60.66,30.01,0.05,32.74,36.44,42.16,
2016-04-21,22:00,CO,0.422,0.532,,,0.645,0.422,0.0856,0.355,0.685,0.426
2016-04-21,22:00,NO2,0.0159,0.01187,,,0.0223,0.007,0.0127,0.02073,0.02888,
2016-04-21,22:00,SO2,0.00135,0.00303,,,0.00515,,0.00244,,0.00506,
2016-04-21,23:00,O3,0.02807,0.02777,,,0.02055,0.02185,0.02445,0.0322,0.0183,
2016-04-21,23:00,PM10,19.17,19.31,,90.5,22.02,0.05,21.08,20.52,28.53,
2016-04-21,23:00,CO,0.417,0.559,,,0.668,0.428,0.09685,0.227,0.655,0.442
2016-04-21,23:00,NO2,0.01647,0.01152,,,0.02143,0.02007,0.01362,0.01575,0.02508,
2016-04-21,23:00,SO2,0.00142,0.0036,,,0.0038,,0.00243,,0.00529,
2016-04-22,00:00,O3,0.02527,0.02713,,,0.0204,0.0285,0.02015,0.03583,0.01515,
2016-04-22,00:00,PM10,22.59,15.85,,56.15,20.82,0.04,19.05,3.73,17.8,
2016-04-22,00:00,CO,0.673,0.449,,,0.659,0.443,0.2652,0.282,0.573,0.571
2016-04-22,00:00,NO2,0.01773,0.0105,,,0.01998,0.01263,0.0152,0.01308,0.03038,
2016-04-22,00:00,SO2,0.00184,0.00343,,,0.00469,,0.0025,,0.00524,
2016-04-22,01:00,O3,0.02537,0.02625,,,0.02013,0.02987,0.01837,0.03522,0.00952,
2016-04-22,01:00,PM10,17.63,13.26,,35.84,16.79,0.04,8.48,2.47,15.22,
2016-04-22,01:00,CO,0.554,0.486,,,0.62,0.367,0.509,0.294,0.737,0.53
2016-04-22,01:00,NO2,0.01693,0.01048,,,0.01855,0.01152,0.01783,0.01683,0.03693,
2016-04-22,01:00,SO2,0.00196,0.00382,,,0.0027,,0.0025,,0.00357,
2016-04-22,02:00,O3,0.02002,0.02583,,,0.023,0.0366,0.01113,0.03367,0.0092,
2016-04-22,02:00,PM10,14.81,9.58,,32.02,16.89,0.04,15.94,8.39,14.83,
2016-04-22,02:00,CO,0.544,0.524,,,0.621,0.332,0.644,0.292,0.711,0.471
2016-04-22,02:00,NO2,0.02203,0.01033,,,0.0168,0.00732,0.02443,0.01547,0.03727,
2016-04-22,02:00,SO2,0.00219,0.00432,,,0.0031,,0.00253,,0.00281,
2016-04-22,03:00,O3,0.02972,0.02338,,,0.01728,0.0292,0.00873,0.02363,0.02133,
2016-04-22,03:00,PM10,9.44,6.84,,21.08,13.16,0.04,15.44,7.45,14.26,
2016-04-22,03:00,CO,0.446,0.568,,,0.601,0.416,0.737,0.393,0.649,0.494
2016-04-22,03:00,NO2,0.01327,0.01323,,,0.02387,0.0124,0.02962,0.02032,0.01758,
2016-04-22,03:00,SO2,0.00166,0.00367,,,0.00209,,0.0026,,0.00305,
2016-04-22,04:00,O3,0.0132,0.0078,,,0.00543,0.02523,0.00512,0.01383,0.01342,
2016-04-22,04:00,PM10,12.15,20.24,,22.67,18.6,0.05,28.98,8.94,13.5,
2016-04-22,04:00,CO,0.863,0.707,,,0.601,0.502,1.167,0.427,0.669,0.656
2016-04-22,04:00,NO2,0.02925,0.02398,,,0.03862,0.01592,0.0313,0.0271,0.02945,
2016-04-22,04:00,SO2,0.00273,0.0047,,,0.00318,,0.00264,,0.00457,
2016-04-22,05:00,O3,0.00518,0.00263,,,0.00422,0.01833,0.00617,0.01027,0.01442,
2016-04-22,05:00,PM10,17.23,29.81,,35.85,14.87,0.04,31.15,14.32,9.57,
2016-04-22,05:00,CO,1.255,0.849,,,0.678,0.541,0.806,0.418,0.707,0.979
2016-04-22,05:00,NO2,0.0339,0.03028,,,0.04105,0.02132,0.033,0.02982,0.02748,
2016-04-22,05:00,SO2,0.0037,0.00577,,,0.00242,,0.00274,,0.00291,
2016-04-22,06:00,O3,0.00367,0.002,,,0.00288,0.00305,0.00417,0.00382,0.01062,
2016-04-22,06:00,PM10,35.54,37.38,,38.01,22.2,0.04,39.17,14.46,18.13,
2016-04-22,06:00,CO,1.663,1.896,,,1.281,1.149,1.739,0.948,0.987,2.29
2016-04-22,06:00,NO2,0.03762,0.03385,,,0.04298,0.03765,0.03818,0.03577,0.03602,
2016-04-22,06:00,SO2,0.00455,0.00695,,,0.00384,,0.00284,,0.00377,
2016-04-22,07:00,O3,0.00388,0.002,,,0.00308,0.00375,0.00393,0.00177,0.0066,
2016-04-22,07:00,PM10,57.23,49.61,,44.13,40.0,0.05,46.49,23.63,27.44,
2016-04-22,07:00,CO,3.017,3.164,,,1.945,2.013,3.528,1.64,1.078,2.639
2016-04-22,07:00,NO2,0.03982,0.03708,,,0.0462,0.04348,0.03975,0.0391,0.04268,
2016-04-22,07:00,SO2,0.00585,0.00975,,,0.00673,,0.00314,,0.00526,
2016-04-22,08:00,O3,0.00395,0.00248,,,0.00382,0.00338,0.00505,0.00218,0.00467,
2016-04-22,08:00,PM10,100.92,73.63,,45.91,51.99,0.03,84.8,50.57,35.64,
2016-04-22,08:00,CO,3.706,2.079,,,1.95,2.596,4.217,2.033,1.235,2.684
2016-04-22,08:00,NO2,0.04598,0.0354,,,0.04505,0.04627,0.03963,0.03827,0.04397,
2016-04-22,08:00,SO2,0.00791,0.00888,,,0.00629,,0.00339,,0.00446,
2016-04-22,09:00,O3,0.00582,0.00747,,,0.01015,0.00385,0.00725,0.00372,0.01397,
2016-04-22,09:00,PM10,115.34,77.37,,71.53,55.34,0.04,93.77,96.89,26.77,
2016-04-22,09:00,CO,1.958,1.439,,,1.297,4.306,3.023,2.18,1.128,2.132
2016-04-22,09:00,NO2,0.05185,0.02975,,,0.03717,0.05162,0.04065,0.04342,0.03408,
2016-04-22,09:00,SO2,0.00779,0.00918,,,0.00575,,0.00294,,0.00393,
2016-04-22,10:00,O3,0.01738,0.02135,,,0.01878,0.0118,0.01562,0.01118,0.01717,
2016-04-22,10:00,PM10,65.49,45.76,,47.35,53.35,0.05,87.37,102.79,36.53,
2016-04-22,10:00,CO,1.068,0.889,,,1.28,2.698,1.731,1.659,1.038,1.03
2016-04-22,10:00,NO2,0.03587,0.01818,,,0.03318,0.05182,0.03107,0.0439,0.02848,
2016-04-22,10:00,SO2,0.00418,0.0049,,,0.00429,,0.00284,,0.0041,
2016-04-22,11:00,O3,0.03302,0.03018,,,0.0282,0.02785,0.03187,0.02357,0.02842,
2016-04-22,11:00,PM10,37.99,32.7,,57.99,53.58,0.04,59.26,64.37,36.07,
2016-04-22,11:00,CO,0.889,0.85,,,0.873,1.129,0.979,0.788,0.779,0.621
2016-04-22,11:00,NO2,0.02953,0.01488,,,0.02105,0.03213,0.02115,0.03522,0.01872,
2016-04-22,11:00,SO2,0.00292,0.00462,,,0.00311,,0.00258,,0.00318,
2016-04-22,12:00,O3,0.04457,0.04057,,,0.03678,0.04217,0.04468,0.03353,0.03492,
2016-04-22,12:00,PM10,28.52,35.57,,26.35,33.15,0.05,44.87,44.49,34.32,
2016-04-22,12:00,CO,0.954,0.699,,,0.617,1.171,0.735,0.719,0.734,0.622
2016-04-22,12:00,NO2,0.0316,0.01292,,,0.012,0.03455,0.01363,0.03347,0.01333,
2016-04-22,12:00,SO2,0.00277,0.004,,,0.00248,,0.00252,,0.00296,
2016-04-22,13:00,O3,0.05548,0.04865,,,0.0417,0.05255,0.05057,0.04452,0.04323,
2016-04-22,13:00,PM10,34.87,24.42,,31.15,24.78,0.06,34.63,32.06,16.96,
2016-04-22,13:00,CO,0.922,0.717,,,0.685,0.575,0.694,0.532,0.68,0.529
2016-04-22,13:00,NO2,0.02545,0.01198,,,0.01195,0.01392,0.0121,0.02702,0.01085,
2016-04-22,13:00,SO2,0.00228,0.00382,,,0.00229,,0.00255,,0.00276,
2016-04-22,14:00,O3,0.06213,0.06072,,,0.04523,0.06123,0.05912,0.0484,0.04702,
2016-04-22,14:00,PM10,29.77,30.88,,75.63,25.04,0.05,34.18,26.76,22.11,
2016-04-22,14:00,CO,0.792,0.732,,,0.67,0.517,0.763,0.593,1.118,0.571
2016-04-22,14:00,NO2,0.02213,0.0132,,,0.01372,0.01088,0.01337,0.02593,0.01852,
2016-04-22,14:00,SO2,0.0023,0.004,,,0.00219,,0.00254,,0.00333,
2016-04-22,15:00,O3,0.0707,0.06282,,,0.0436,0.07442,0.06488,0.06323,0.05138,
2016-04-22,15:00,PM10,31.15,36.74,,59.44,23.23,,40.66,23.85,40.18,
2016-04-22,15:00,CO,0.812,0.762,,,0.685,0.571,0.982,0.499,0.823,0.59
2016-04-22,15:00,NO2,0.02237,0.01457,,,0.01478,0.01303,0.01558,0.0228,0.0169,
2016-04-22,15:00,SO2,0.00229,0.004,,,0.00206,,0.00256,,0.0032,0.00362
2016-04-22,16:00,O3,0.07668,0.07348,,,0.04492,0.0766,0.0756,0.06368,0.0487,0.04923
2016-04-22,16:00,PM10,38.38,74.55,,73.99,27.08,,41.83,30.11,24.77,
2016-04-22,16:00,CO,0.824,0.714,,,0.648,0.514,0.903,0.542,0.712,0.571
2016-04-22,16:00,NO2,0.02422,0.01362,,,0.01162,0.01012,0.01458,0.02357,0.01083,0.0098
2016-04-22,16:00,SO2,0.00225,0.004,,,0.00192,,0.00257,,0.00253,0.00333
2016-04-22,17:00,O3,0.06358,0.0774,,,0.05607,0.06143,0.06673,0.05192,0.05333,0.05508
2016-04-22,17:00,PM10,42.29,67.12,,34.03,32.21,,45.91,26.69,24.12,
2016-04-22,17:00,CO,0.694,0.712,,,0.815,0.412,0.89,0.331,0.898,0.645
2016-04-22,17:00,NO2,0.01758,0.01455,,,0.01943,0.00707,0.01375,0.01447,0.0184,0.01343
2016-04-22,17:00,SO2,0.00199,0.004,,,0.00215,,0.00258,,0.00266,0.0033
2016-04-22,18:00,O3,0.04735,0.057,,,0.03913,0.05065,0.04793,0.04655,0.04563,0.04017
2016-04-22,18:00,PM10,34.13,77.79,,41.8,35.2,,37.24,18.31,34.33,
2016-04-22,18:00,CO,0.736,0.649,,,0.787,0.435,0.804,0.354,0.934,0.607
2016-04-22,18:00,NO2,0.01725,0.01027,,,0.01751,0.00678,0.01085,0.01322,0.02837,0.01043
2016-04-22,18:00,SO2,0.00189,0.00353,,,0.00176,,0.00252,,0.00328,0.00336
2016-04-22,19:00,O3,0.03758,0.04143,,,0.03178,0.04747,0.0375,0.0403,0.02902,0.03285
2016-04-22,19:00,PM10,31.66,32.79,,74.45,29.15,,27.79,16.03,32.8,
2016-04-22,19:00,CO,0.815,0.652,,,0.925,0.423,0.934,0.394,0.979,0.696
2016-04-22,19:00,NO2,0.02635,0.01392,,,0.02115,0.0075,0.01725,0.01723,0.03043,0.01697
2016-04-22,19:00,SO2,0.00197,0.00395,,,0.00151,,0.00253,,0.00269,0.00355
2016-04-22,20:00,O3,0.02783,0.03232,,,0.02323,0.03813,0.02832,0.03468,0.02058,0.02585
2016-04-22,20:00,PM10,37.23,28.65,,33.08,18.93,,23.51,19.79,27.45,
2016-04-22,20:00,CO,0.85,0.681,,,0.939,0.49,0.967,0.435,1.131,0.77
2016-04-22,20:00,NO2,0.03375,0.01783,,,0.02825,0.01387,0.02088,0.02037,0.03835,0.02282
2016-04-22,20:00,SO2,0.00194,0.00388,,,0.00187,,0.00249,,0.00254,0.00324
2016-04-22,21:00,O3,0.01998,0.0241,,,0.01635,0.03522,0.02394,0.02957,0.01575,0.01757
2016-04-22,21:00,PM10,39.96,26.25,,18.32,16.77,,23.68,16.79,24.24,
2016-04-22,21:00,CO,0.984,0.807,,,0.971,0.493,0.881,0.476,1.084,0.895
2016-04-22,21:00,NO2,0.03938,0.02335,,,0.03383,0.01182,0.02109,0.0218,0.04177,0.02877
2016-04-22,21:00,SO2,0.00189,0.0036,,,0.004,,0.00251,,0.00282,0.00332
2016-04-22,22:00,O3,0.02632,0.02745,,,0.01993,0.03037,0.02245,0.02772,0.01667,0.02252
2016-04-22,22:00,PM10,31.13,27.34,,17.86,14.95,,21.16,20.78,21.77,
2016-04-22,22:00,CO,0.698,0.662,,,0.814,0.397,0.859,0.445,1.063,0.684
2016-04-22,22:00,NO2,0.024,0.01622,,,0.02315,0.01438,0.0181,0.01897,0.03418,0.0159
2016-04-22,22:00,SO2,0.00211,0.00393,,,0.00372,,0.00253,,0.00297,0.00317
2016-04-22,23:00,O3,0.02747,0.02623,,,0.01808,0.0345,0.02362,0.02685,0.01798,0.02102
2016-04-22,23:00,PM10,19.67,19.42,,55.31,14.98,,17.7,17.96,19.3,
2016-04-22,23:00,CO,0.651,0.554,,,0.788,0.362,0.85,0.406,0.907,0.619
2016-04-22,23:00,NO2,0.01848,0.01387,,,0.02318,0.00785,0.01588,0.01848,0.02673,0.01492
2016-04-22,23:00,SO2,0.00168,0.00372,,,0.00314,,0.00253,,0.00341,0.0031
2016-04-23,00:00,O3,0.02435,0.02707,,,0.01465,0.01728,0.0221,0.02597,0.01728,0.01645
2016-04-23,00:00,PM10,10.36,17.26,,20.05,16.68,,16.07,12.07,18.98,
2016-04-23,00:00,CO,0.648,0.548,,,0.826,0.344,0.532,0.409,0.905,0.735
2016-04-23,00:00,NO2,0.0217,0.01265,,,0.02662,0.02712,0.01767,0.01763,0.02687,0.01982
2016-04-23,00:00,SO2,0.00215,0.00398,,,0.0042,,0.00236,,0.00295,0.00481
2016-04-23,01:00,O3,0.01312,0.0258,,,0.00937,0.01922,0.01922,0.0069,0.00523,0.00905
2016-04-23,01:00,PM10,11.87,11.81,,19.61,21.72,,16.81,9.79,24.61,
2016-04-23,01:00,CO,0.738,0.542,,,0.911,0.39,0.517,0.887,1.135,0.813
2016-04-23,01:00,NO2,0.0336,0.01248,,,0.03288,0.02315,0.01992,0.03228,0.04153,0.02683
2016-04-23,01:00,SO2,0.00175,0.00323,,,0.00354,,0.0023,,0.00337,0.00524
2016-04-23,02:00,O3,0.0085,0.01872,,,0.00332,0.01317,0.00982,0.02817,0.00487,0.01532
2016-04-23,02:00,PM10,17.2,13.72,,10.77,28.21,,18.57,9.35,25.19,
2016-04-23,02:00,CO,0.865,0.67,,,1.206,0.374,0.823,0.366,1.194,0.694
2016-04-23,02:00,NO2,0.03823,0.0176,,,0.03748,0.0285,0.02907,0.01847,0.04072,0.01982
2016-04-23,02:00,SO2,0.00171,0.003,,,0.00452,,0.00243,,0.00353,0.00514
2016-04-23,03:00,O3,0.00402,0.01912,,,0.00477,0.0195,0.01253,0.01213,0.01163,0.00623
2016-04-23,03:00,PM10,20.4,11.91,,15.03,27.02,,17.34,8.64,18.5,
2016-04-23,03:00,CO,1.192,0.938,,,1.069,0.442,0.934,0.583,0.919,0.836
2016-04-23,03:00,NO2,0.03918,0.01517,,,0.03712,0.02232,0.0295,0.02813,0.031,0.02923
2016-04-23,03:00,SO2,0.00163,0.00295,,,0.00438,,0.00244,,0.003,0.00582
2016-04-23,04:00,O3,0.0037,0.02118,,,0.00277,0.01272,0.00296,0.00193,0.00468,0.00297
2016-04-23,04:00,PM10,22.58,12.39,,12.34,34.57,,27.09,17.31,20.86,
2016-04-23,04:00,CO,1.351,0.648,,,0.97,0.65,1.488,0.685,0.861,1.02
2016-04-23,04:00,NO2,0.03867,0.01287,,,0.03728,0.02672,0.03335,0.03267,0.03917,0.03153
2016-04-23,04:00,SO2,0.00191,0.003,,,0.00514,,0.00262,,0.00391,0.00749
2016-04-23,05:00,O3,0.0027,0.00707,,,0.00298,0.00447,0.00646,0.00123,0.0096,0.0033
2016-04-23,05:00,PM10,25.71,22.25,,15.49,35.23,,40.94,27.32,21.53,
2016-04-23,05:00,CO,1.32,1.125,,,1.045,0.811,2.136,0.73,0.773,1.587
2016-04-23,05:00,NO2,0.03667,0.0272,,,0.03787,0.03578,0.03159,0.0334,0.03168,0.03267
2016-04-23,05:00,SO2,0.002,0.00353,,,0.00386,,0.00273,,0.00431,0.00903
2016-04-23,06:00,O3,0.0037,0.002,,,0.00307,0.00557,0.00467,0.00297,0.00498,0.00322
2016-04-23,06:00,PM10,29.41,39.65,,21.85,32.51,,50.6,24.99,20.65,
2016-04-23,06:00,CO,1.564,2.028,,,1.598,0.859,2.447,0.646,0.993,2.185
2016-04-23,06:00,NO2,0.0394,0.03082,,,0.03907,0.0334,0.03387,0.0322,0.04,0.03433
2016-04-23,06:00,SO2,0.0033,0.00545,,,0.00511,,0.00277,,0.00759,0.0106
2016-04-23,07:00,O3,0.00337,0.00198,,,0.00297,0.0033,0.00557,0.00172,0.002,0.00317
2016-04-23,07:00,PM10,39.01,51.78,,23.11,50.18,,54.81,23.84,39.02,
2016-04-23,07:00,CO,1.624,2.284,,,2.556,1.496,3.3,1.059,1.977,2.752
2016-04-23,07:00,NO2,0.04307,0.03042,,,0.04435,0.03842,0.03525,0.03305,0.04803,0.03677
2016-04-23,07:00,SO2,0.00402,0.00683,,,0.0081,,0.00282,,0.00684,0.01174
2016-04-23,08:00,O3,0.00472,0.00303,,,0.0042,0.01408,0.0063,0.00297,0.00412,0.00385
2016-04-23,08:00,PM10,56.58,79.75,,24.78,80.08,,70.5,51.56,56.6,
2016-04-23,08:00,CO,2.297,2.278,,,2.468,1.062,3.93,1.897,2.275,3.517
2016-04-23,08:00,NO2,0.049,0.03288,,,0.0481,0.03063,0.04368,0.0368,0.04487,0.04048
2016-04-23,08:00,SO2,0.00457,0.0077,,,0.00713,,0.00311,,0.00763,0.01665
2016-04-23,09:00,O3,0.00807,0.01105,,,0.008,0.02155,0.01043,0.01178,0.01082,0.00717
2016-04-23,09:00,PM10,75.89,74.75,,20.48,87.19,,73.54,51.39,62.08,
2016-04-23,09:00,CO,2.663,1.276,,,2.279,0.951,2.449,1.247,1.793,2.194
2016-04-23,09:00,NO2,0.0712,0.02963,,,0.05845,0.02642,0.04968,0.03695,0.0519,0.04748
2016-04-23,09:00,SO2,0.00572,0.0066,,,0.00651,,0.00266,,0.00571,0.01411
2016-04-23,10:00,O3,0.02225,0.02482,,,0.01697,0.03795,0.02503,0.02583,0.01663,0.0159
2016-04-23,10:00,PM10,90.72,54.53,,29.84,58.2,,59.19,30.63,87.27,
2016-04-23,10:00,CO,1.57,1.089,,,1.738,0.45,1.487,0.732,1.734,1.28
2016-04-23,10:00,NO2,0.0476,0.02287,,,0.05737,0.00885,0.03585,0.03065,0.06197,0.04083
2016-04-23,10:00,SO2,0.00377,0.00453,,,0.00561,,0.00245,,0.00571,0.00885
2016-04-23,11:00,O3,0.038,0.03788,,,0.02707,0.04267,0.03862,0.03455,0.02687,0.02617
2016-04-23,11:00,PM10,57.6,47.34,,52.9,35.51,,40.17,32.2,97.23,
2016-04-23,11:00,CO,0.851,0.964,,,1.092,0.323,0.672,0.509,1.393,0.83
2016-04-23,11:00,NO2,0.01753,0.01978,,,0.0332,0.00607,0.0142,0.0245,0.0514,0.02355
2016-04-23,11:00,SO2,0.00136,0.00358,,,0.00437,,0.0023,,0.00412,0.00639
2016-04-23,12:00,O3,0.04253,0.04437,,,0.03268,0.0467,0.04483,0.0393,0.03662,0.03367
2016-04-23,12:00,PM10,27.91,32.21,,45.5,25.25,,27.17,39.82,51.2,
2016-04-23,12:00,CO,0.735,0.764,,,0.88,0.368,0.532,0.547,1.094,0.695
2016-04-23,12:00,NO2,0.01378,0.01318,,,0.01955,0.00712,0.00887,0.02325,0.0366,0.01378
2016-04-23,12:00,SO2,0.00133,0.00305,,,0.00398,,0.0023,,0.00326,0.00526
2016-04-23,13:00,O3,0.04703,0.04898,,,0.03938,0.0497,0.04813,0.03887,0.04242,0.03595
2016-04-23,13:00,PM10,20.58,20.17,,48.35,22.33,,17.6,30.73,30.4,
2016-04-23,13:00,CO,0.705,0.764,,,0.798,0.465,0.618,0.554,0.836,0.569
2016-04-23,13:00,NO2,0.01115,0.01317,,,0.01728,0.00665,0.0096,0.02132,0.01802,0.0071
2016-04-23,13:00,SO2,0.00122,0.00295,,,0.00331,,0.00232,,0.00323,0.00478
2016-04-23,14:00,O3,0.04712,0.04593,,,0.0335,0.04333,0.04322,0.03493,0.04127,0.03305
2016-04-23,14:00,PM10,22.12,25.82,,26.75,26.35,,26.21,30.92,30.6,
