FECHA,HORA,PARAM,ATM,AGU,CEN,PIN,LDO,MIR,OBL,SFE,TLA,VAL
2015-06-19,01:00,SO2,0.00105,,0.00288,2e-05,0.0036,0.001,0.0,0.00047,0.00205,0.0
2015-06-19,02:00,O3,0.01665,0.02027,0.01863,0.0189,0.0159,0.01667,0.01157,0.02042,0.0167,0.02138
2015-06-19,02:00,PM10,17.62,11.79,16.06,18.6,16.88,17.54,20.22,47.95,30.35,11.71
2015-06-19,02:00,CO,0.506,0.36,0.382,0.174,0.409,0.545,0.328,0.215,0.295,
2015-06-19,02:00,NO2,0.01382,0.0027,0.00632,0.00287,0.01118,0.00422,0.00588,0.00383,0.00722,0.0
2015-06-19,02:00,SO2,0.001,,0.00222,7e-05,0.00315,0.001,0.0,0.00065,0.00243,0.0
2015-06-19,03:00,O3,0.01745,0.02003,0.01773,0.01967,0.02285,0.01733,0.01438,0.02043,0.02078,0.01953
2015-06-19,03:00,PM10,13.41,8.18,17.04,17.4,12.99,18.01,13.52,51.326,18.69,13.57
2015-06-19,03:00,CO,0.53,0.355,0.348,0.16,0.354,0.559,0.3,0.163,0.251,
2015-06-19,03:00,NO2,0.01278,0.00202,0.0058,0.00338,0.00703,0.0051,0.00462,0.00297,0.00432,0.0
2015-06-19,03:00,SO2,0.001,,0.002,0.00022,0.00302,0.001,0.0,0.00057,0.00168,0.0
2015-06-19,04:00,O3,0.02877,0.02518,0.03047,0.02815,0.02882,0.02238,0.02098,0.02428,0.02842,0.02877
2015-06-19,04:00,PM10,16.74,17.85,18.88,12.9,11.13,18.3,16.87,44.611,31.23,15.41
2015-06-19,04:00,CO,0.561,0.398,0.312,0.149,0.333,0.59,0.254,0.27,0.243,
2015-06-19,04:00,NO2,0.0112,0.0056,0.0045,0.00357,0.00633,0.00858,0.00488,0.00667,0.00315,0.0
2015-06-19,04:00,SO2,0.001,,0.002,0.0,0.0032,0.001,0.0,0.00065,0.00105,0.0
2015-06-19,05:00,O3,0.02667,0.02622,0.02568,0.01842,0.0165,0.01375,0.01693,0.01647,0.02348,0.03158
2015-06-19,05:00,PM10,9.37,,10.51,12.9,5.54,24.06,17.89,,10.73,14.2
2015-06-19,05:00,CO,0.72,0.395,0.349,0.184,0.48,0.78,0.279,0.474,0.309,
2015-06-19,05:00,NO2,0.0132,0.0065,0.00757,0.0101,0.01732,0.01782,0.0096,0.0174,0.00652,0.0
2015-06-19,05:00,SO2,0.001,,0.00208,0.00043,0.00278,0.001,0.0,0.00041,0.00115,0.0
2015-06-19,06:00,O3,0.01738,0.0222,0.01932,0.00817,0.01527,0.00565,0.01375,0.0094,0.01768,0.02647
2015-06-19,06:00,PM10,7.52,6.26,7.13,12.7,7.99,17.67,5.34,,9.4,1.3
2015-06-19,06:00,CO,0.685,0.43,0.492,0.413,0.648,1.083,0.437,0.926,0.534,0.036
2015-06-19,06:00,NO2,0.02175,0.00825,0.01415,0.01652,0.01887,0.0254,0.01137,0.0225,0.01392,0.0
2015-06-19,06:00,SO2,0.001,,0.002,0.00052,0.00305,0.001,0.0,0.00018,0.00122,0.0
2015-06-19,07:00,O3,0.01082,0.0139,0.01478,0.00552,0.00963,0.00473,0.01127,0.00828,0.01228,0.0175
2015-06-19,07:00,PM10,4.3,8.79,7.05,10.6,4.12,21.19,4.38,35.758,5.74,6.63
2015-06-19,07:00,CO,1.226,0.649,0.735,0.67,0.98,1.161,0.54,1.084,0.884,0.228
2015-06-19,07:00,NO2,0.02802,0.01625,0.01903,0.02203,0.02457,0.02797,0.01422,0.02593,0.02245,0.0
2015-06-19,07:00,SO2,0.001,,0.002,0.0004,0.00303,0.001,0.0,0.00045,0.00178,0.0
2015-06-19,08:00,O3,0.01272,0.01123,0.01295,0.00453,0.0073,0.00268,0.01047,0.00432,0.00892,0.01528
2015-06-19,08:00,PM10,4.82,5.38,8.74,15.7,8.26,17.39,,41.878,14.96,2.89
2015-06-19,08:00,CO,0.975,0.753,0.966,0.802,1.16,1.404,0.604,2.146,1.025,0.351
2015-06-19,08:00,NO2,0.02712,0.02005,0.02088,0.0238,0.0267,0.03013,0.0145,0.03218,0.02593,0.0
2015-06-19,08:00,SO2,0.001,,0.0021,0.001,0.0038,0.001,0.0,0.00202,0.00237,0.0
2015-06-19,09:00,O3,0.01395,0.00587,0.01423,0.00548,0.00788,0.00348,0.0096,0.00495,0.01045,0.01672
2015-06-19,09:00,PM10,5.72,7.72,6.71,15.2,5.85,24.72,7.2,45.901,8.45,5.1
2015-06-19,09:00,CO,1.24,1.398,1.034,0.845,1.109,1.573,0.836,1.554,1.127,0.457
2015-06-19,09:00,NO2,0.026,0.02733,0.0209,0.02222,0.02623,0.03132,0.0164,0.03027,0.02455,0.0
2015-06-19,09:00,SO2,0.001,,0.00203,3e-05,0.00378,0.001,0.0,0.0017,0.002,0.0
2015-06-19,10:00,O3,0.01703,0.00513,0.015,0.01117,0.01083,0.00622,0.01093,0.01663,0.01582,0.0146
2015-06-19,10:00,PM10,6.09,9.81,11.46,16.7,6.69,26.37,8.1,43.216,,8.65
2015-06-19,10:00,CO,1.12,1.52,1.223,0.647,0.932,1.247,0.838,0.429,0.979,0.638
2015-06-19,10:00,NO2,0.02613,0.03057,0.0227,0.01742,0.02323,0.0277,0.01472,0.0176,0.02022,0.0
2015-06-19,10:00,SO2,0.00115,0.00057,0.00215,0.00013,0.0032,0.001,0.0,0.0007,0.00185,0.0
2015-06-19,11:00,O3,0.01748,0.00738,0.01872,0.01747,0.0128,0.01093,0.01098,0.01545,0.01652,0.01222
2015-06-19,11:00,PM10,12.59,21.23,23.16,16.2,9.17,22.89,8.79,44.811,,18.32
2015-06-19,11:00,CO,1.315,1.347,1.179,0.45,0.91,1.091,0.951,0.825,0.869,0.866
2015-06-19,11:00,NO2,0.0297,0.0288,0.02077,0.01165,0.02317,0.02215,0.01837,0.01997,0.0201,0.0
2015-06-19,11:00,SO2,0.0017,0.00063,0.00243,0.0,0.00303,0.001,0.0,0.00087,0.00157,0.0
2015-06-19,12:00,O3,0.02408,0.0138,0.0269,0.02823,0.01682,0.015,0.0137,0.02283,0.02323,0.02412
2015-06-19,12:00,PM10,19.01,21.87,19.23,19.2,18.59,33.38,23.77,47.024,38.05,21.74
2015-06-19,12:00,CO,1.075,1.38,0.932,0.332,0.853,1.067,0.722,0.838,0.695,0.612
2015-06-19,12:00,NO2,0.02873,0.03225,0.01532,0.00682,0.01977,0.02345,0.01313,0.0183,0.01308,0.0
2015-06-19,12:00,SO2,0.002,0.00102,0.00288,0.0,0.00345,0.001,0.0,0.00158,0.00112,0.0
2015-06-19,13:00,O3,0.03005,0.02283,0.03298,0.03428,0.02243,0.0243,0.01807,0.03668,0.02567,0.03463
2015-06-19,13:00,PM10,19.04,32.5,24.35,21.3,17.5,46.06,20.72,99.979,40.83,23.1
2015-06-19,13:00,CO,0.923,1.064,0.959,0.298,0.757,0.827,0.851,0.517,0.649,0.549
2015-06-19,13:00,NO2,0.02693,0.03047,0.01445,0.00618,0.01917,0.0138,0.01385,0.01308,0.0149,0.0
2015-06-19,13:00,SO2,0.0018,0.00102,0.00297,0.0,0.00348,0.001,0.0,0.00198,0.0012,0.0
2015-06-19,14:00,O3,0.0413,0.02892,0.03528,0.03935,0.02782,0.0273,0.02287,0.04118,0.0307,0.03923
2015-06-19,14:00,PM10,17.51,24.83,22.56,25.3,22.95,40.1,23.16,84.065,36.21,28.87
2015-06-19,14:00,CO,0.833,0.83,0.876,0.309,0.629,0.755,0.708,0.623,0.615,0.446
2015-06-19,14:00,NO2,0.02457,0.02263,0.01573,0.00565,0.01672,0.01297,0.0125,0.01653,0.01277,0.0
2015-06-19,14:00,SO2,0.00182,0.00088,0.00298,0.0,0.0037,0.001,0.0,0.0021,0.0017,0.0
2015-06-19,15:00,O3,0.04098,0.03617,0.04198,0.0402,0.02838,0.03195,0.02338,0.0384,0.03493,0.04243
2015-06-19,15:00,PM10,26.88,28.26,27.26,28.4,13.42,36.77,26.22,114.66,29.72,32.21
2015-06-19,15:00,CO,0.86,0.709,0.838,0.347,0.653,0.692,0.725,0.09,0.472,0.279
2015-06-19,15:00,NO2,0.02587,0.02082,0.01235,0.00525,0.01497,0.00973,0.01158,0.00385,0.00887,0.0
2015-06-19,15:00,SO2,0.00197,0.001,0.00273,0.0,0.00407,0.001,0.0,0.00187,0.00102,0.0
2015-06-19,16:00,O3,0.04653,0.03088,0.03627,0.03682,0.03277,0.02753,0.02395,0.03732,0.0327,0.04963
2015-06-19,16:00,PM10,22.26,28.59,23.14,33.9,14.57,34.5,22.52,46.651,27.46,28.21
2015-06-19,16:00,CO,0.813,0.817,0.817,0.423,0.427,0.773,0.748,0.052,0.375,0.285
2015-06-19,16:00,NO2,0.02422,0.0206,0.01698,0.00612,0.0082,0.0131,0.01227,0.00293,0.00613,0.0
2015-06-19,16:00,SO2,0.00157,0.001,0.00277,0.0,0.00393,0.001,0.0,0.00075,0.00147,0.0
2015-06-19,17:00,O3,0.03752,0.02318,0.02893,0.03158,0.03137,0.02292,0.02273,0.03747,0.03122,0.03418
2015-06-19,17:00,PM10,23.98,25.12,26.32,31.6,16.86,39.97,19.86,33.895,24.68,29.31
2015-06-19,17:00,CO,1.168,0.816,1.045,0.526,0.477,0.819,0.811,0.06,0.44,0.218
2015-06-19,17:00,NO2,0.02712,0.02288,0.01983,0.00802,0.00983,0.0171,0.01377,0.00303,0.00885,0.0
2015-06-19,17:00,SO2,0.00185,0.00092,0.0027,0.0,0.00382,0.001,0.00017,0.00052,0.00138,0.0
2015-06-19,18:00,O3,0.0259,0.01896,0.02562,0.03053,0.02827,0.02083,0.01607,0.03732,0.02863,0.0297
2015-06-19,18:00,PM10,32.97,18.28,29.78,21.1,16.04,43.29,28.08,39.895,30.2,28.02
2015-06-19,18:00,CO,1.379,0.941,1.096,0.465,0.482,0.852,1.106,0.042,0.539,0.239
2015-06-19,18:00,NO2,0.03408,0.02558,0.02195,0.00755,0.01022,0.01815,0.01857,0.00295,0.01055,0.0
2015-06-19,18:00,SO2,0.002,0.00062,0.00283,3e-05,0.00335,0.001,0.0,0.00063,0.001,0.0
2015-06-19,19:00,O3,0.02322,0.01502,0.0195,0.02817,0.02582,0.01453,0.01463,0.03165,0.0261,0.02168
2015-06-19,19:00,PM10,39.68,26.31,28.51,26.5,8.65,35.95,27.82,38.52,29.13,22.77
2015-06-19,19:00,CO,1.43,1.033,1.139,0.354,0.48,0.937,1.045,0.129,0.554,0.366
2015-06-19,19:00,NO2,0.03552,0.02823,0.02605,0.00798,0.01115,0.02287,0.01978,0.0061,0.01225,0.0
2015-06-19,19:00,SO2,0.002,0.00068,0.00262,0.0,0.00335,0.001,0.00033,0.00047,0.00165,0.0
2015-06-19,20:00,O3,0.01173,0.0086,0.01133,0.01923,0.0121,0.00727,0.01025,0.02547,0.01485,0.00992
2015-06-19,20:00,PM10,32.81,27.96,24.08,37.1,11.56,42.28,30.19,48.948,27.78,62.43
2015-06-19,20:00,CO,1.548,1.141,1.233,0.404,0.943,1.004,1.106,0.21,0.991,0.614
2015-06-19,20:00,NO2,0.03762,0.03035,0.02913,0.0143,0.02675,0.02782,0.02067,0.0093,0.02425,0.0
2015-06-19,20:00,SO2,0.002,0.00067,0.0029,2e-05,0.004,0.001,5e-05,0.00016,0.00218,0.0
2015-06-19,21:00,O3,0.01272,0.00615,0.00893,0.00672,0.00542,0.00382,0.00758,0.01682,0.00837,0.00355
2015-06-19,21:00,PM10,32.74,26.59,27.54,42.1,25.4,54.75,32.75,44.269,47.55,58.58
2015-06-19,21:00,CO,1.354,1.181,1.071,0.756,1.194,1.489,1.176,0.677,1.305,0.718
2015-06-19,21:00,NO2,0.03337,0.03137,0.02865,0.02218,0.03443,0.03233,0.02112,0.01705,0.02767,0.0
2015-06-19,21:00,SO2,0.00198,0.0007,0.00205,0.00047,0.00473,0.00122,0.0003,0.00032,0.00188,0.0
2015-06-19,22:00,O3,0.0041,0.00267,0.00288,0.00303,0.01122,0.00245,0.00443,0.0168,0.00517,0.00255
2015-06-19,22:00,PM10,30.88,18.84,39.32,54.2,26.75,71.91,33.49,80.833,49.38,38.07
2015-06-19,22:00,CO,1.725,1.292,1.447,1.029,0.825,1.41,1.309,0.386,1.324,0.987
2015-06-19,22:00,NO2,0.03303,0.03208,0.03452,0.0246,0.02602,0.03277,0.02307,0.01755,0.03595,0.0
2015-06-19,22:00,SO2,0.002,0.00095,0.00248,0.0,0.00543,0.002,0.0004,0.00018,0.00243,0.0
2015-06-19,23:00,O3,0.0026,0.00207,0.00151,0.01183,0.00722,0.00237,0.00273,0.01698,0.00658,0.00267
2015-06-19,23:00,PM10,36.33,37.65,48.12,51.1,18.92,69.83,40.9,59.151,49.53,35.81
2015-06-19,23:00,CO,1.623,1.226,1.793,0.783,0.741,1.414,1.283,0.293,0.931,0.961
2015-06-19,23:00,NO2,0.03331,0.03015,0.03789,0.01796,0.0305,0.03148,0.02459,0.01483,0.03027,0.0
2015-06-19,23:00,SO2,0.00216,0.001,0.003,0.00071,0.00502,0.00183,0.00045,0.00014,0.00327,0.0
2015-06-20,00:00,O3,0.0028,0.00803,0.0022,0.01022,0.00437,0.00478,0.00487,0.00725,0.00788,0.00975
2015-06-20,00:00,PM10,37.47,37.71,52.13,46.6,20.6,78.95,49.56,54.972,55.53,27.49
2015-06-20,00:00,CO,1.016,0.686,1.028,0.651,0.735,0.916,0.99,1.006,0.945,0.339
2015-06-20,00:00,NO2,0.0309,0.02593,0.03364,0.01668,0.03133,0.0272,0.02147,0.02266,0.02703,0.0
2015-06-20,00:00,SO2,0.00258,0.00136,0.003,0.00024,0.00428,0.001,0.00097,0.00146,0.00398,0.0
2015-06-20,01:00,O3,0.00202,0.01007,0.00663,0.0111,0.01365,0.00598,0.00552,0.00375,0.01205,0.0121
2015-06-20,01:00,PM10,38.83,25.44,42.96,31.8,21.21,65.92,38.27,129.02,44.22,15.06
2015-06-20,01:00,CO,1.027,0.545,0.355,0.524,0.577,0.837,0.788,0.64,0.497,0.258
2015-06-20,01:00,NO2,0.03023,0.02078,0.02992,0.01547,0.01923,0.02407,0.01953,0.02247,0.02077,0.0
2015-06-20,01:00,SO2,0.0024,0.00168,0.003,0.0001,0.00413,0.001,0.00088,0.00147,0.00243,0.0
2015-06-20,02:00,O3,0.00298,0.01437,0.00183,0.00602,0.01098,0.00143,0.00505,0.00638,0.00383,0.01297
2015-06-20,02:00,PM10,36.98,16.58,46.79,41.8,22.97,61.24,29.11,83.804,37.07,21.93
2015-06-20,02:00,CO,0.599,0.406,0.396,0.767,0.579,0.92,0.863,0.494,0.611,0.2
2015-06-20,02:00,NO2,0.0293,0.01177,0.03328,0.01775,0.02015,0.02802,0.01927,0.01963,0.03057,0.0
2015-06-20,02:00,SO2,0.002,0.00113,0.003,0.0,0.00495,0.001,0.00098,0.00135,0.00317,0.0
2015-06-20,03:00,O3,0.01253,0.00875,0.00485,0.00627,0.00968,0.0084,0.00327,0.0112,0.00593,0.01485
2015-06-20,03:00,PM10,27.89,12.58,41.84,36.4,20.04,64.28,26.35,64.772,37.42,17.51
2015-06-20,03:00,CO,0.489,0.5,0.36,0.485,0.531,0.713,0.752,0.425,0.517,0.11
2015-06-20,03:00,NO2,0.0232,0.01722,0.02617,0.0153,0.01975,0.01518,0.0201,0.0127,0.02492,0.0
2015-06-20,03:00,SO2,0.00158,0.00137,0.003,0.0,0.00393,0.001,0.001,0.00117,0.00297,0.0
2015-06-20,04:00,O3,0.02183,0.02002,0.0161,0.01413,0.0107,0.01285,0.01142,0.01185,0.01402,0.02438
2015-06-20,04:00,PM10,12.29,11.3,24.87,23.9,15.52,35.63,21.26,64.805,24.54,20.8
2015-06-20,04:00,CO,0.305,0.317,,0.25,0.51,0.554,0.447,0.457,0.38,
2015-06-20,04:00,NO2,0.0158,0.00798,0.01132,0.00718,0.01718,0.00892,0.0092,0.01632,0.01215,0.0
2015-06-20,04:00,SO2,0.001,0.00103,0.003,0.0,0.00397,0.001,0.00083,0.00178,0.00273,0.0
2015-06-20,05:00,O3,0.01703,0.02175,0.01852,0.0097,0.01007,0.01335,0.01102,0.01062,0.01738,0.02167
2015-06-20,05:00,PM10,14.47,7.76,16.67,27.2,22.39,24.7,14.61,104.55,19.52,12.48
2015-06-20,05:00,CO,0.294,0.304,,0.355,0.621,0.603,0.391,0.652,0.343,0.029
2015-06-20,05:00,NO2,0.01733,0.00533,0.00888,0.01138,0.01765,0.01158,0.00965,0.0189,0.00977,0.0
2015-06-20,05:00,SO2,0.001,0.001,0.003,0.0,0.004,0.001,0.00047,0.00207,0.002,0.0
2015-06-20,06:00,O3,0.01392,0.01357,0.01682,0.00702,0.01013,0.00788,0.01075,0.00973,0.01265,0.02107
2015-06-20,06:00,PM10,18.69,9.98,18.94,36.0,22.64,21.17,21.33,130.37,22.96,16.51
2015-06-20,06:00,CO,0.364,0.429,,0.476,0.741,0.774,0.529,0.627,0.566,0.055
2015-06-20,06:00,NO2,0.0214,0.0125,0.01192,0.01413,0.01772,0.01887,0.0108,0.01687,0.01562,0.0
2015-06-20,06:00,SO2,0.001,0.00093,0.00262,0.0,0.00323,0.001,0.00012,0.00233,0.002,0.0
2015-06-20,07:00,O3,0.00985,0.00902,0.0136,0.00727,0.00625,0.00555,0.01305,0.00973,0.01447,0.01683
2015-06-20,07:00,PM10,20.02,13.88,19.73,26.7,13.66,36.3,15.13,122.07,19.4,13.34
2015-06-20,07:00,CO,0.556,0.476,,0.527,0.979,0.908,0.538,0.806,0.634,0.134
2015-06-20,07:00,NO2,0.02437,0.01687,0.01733,0.01438,0.02303,0.02292,0.011,0.01743,0.01547,0.0
2015-06-20,07:00,SO2,0.001,0.001,0.00298,0.0,0.0035,0.001,0.00022,0.00202,0.002,0.0
2015-06-20,08:00,O3,0.0125,0.00885,0.01263,0.00948,0.0069,0.00567,0.00585,0.0071,0.01123,0.01735
2015-06-20,08:00,PM10,22.51,14.3,15.04,22.9,14.3,44.02,8.37,105.37,12.06,15.59
2015-06-20,08:00,CO,0.806,0.713,0.261,0.62,1.078,0.989,1.304,1.202,0.958,0.233
2015-06-20,08:00,NO2,0.02557,0.02065,0.02115,0.01608,0.0264,0.02548,0.0238,0.02283,0.02177,0.0
2015-06-20,08:00,SO2,0.00117,0.001,0.00287,0.0,0.00337,0.001,0.0005,0.00213,0.00178,0.0
2015-06-20,09:00,O3,0.0065,0.00885,0.00852,0.00618,0.00615,0.00435,0.00532,0.00783,0.0056,0.01512
2015-06-20,09:00,PM10,14.51,11.93,12.3,34.8,8.8,36.38,8.76,120.42,9.21,9.46
2015-06-20,09:00,CO,1.104,0.761,0.438,0.956,1.475,1.185,1.014,1.821,1.405,0.306
2015-06-20,09:00,NO2,0.0296,0.02125,0.02542,0.02098,0.0279,0.02735,0.02545,0.02807,0.0297,0.0
2015-06-20,09:00,SO2,0.00103,0.001,0.003,0.00032,0.00402,0.001,0.00092,0.00273,0.002,0.0
2015-06-20,10:00,O3,0.01092,0.01488,0.01347,0.01158,0.01273,0.00913,0.01019,0.01257,0.01287,0.01582
2015-06-20,10:00,PM10,9.05,3.39,12.1,26.3,10.16,31.46,6.3,142.31,12.95,9.11
2015-06-20,10:00,CO,1.052,0.719,0.416,0.82,1.015,1.139,0.681,1.364,0.959,0.427
2015-06-20,10:00,NO2,0.02753,0.01748,0.01998,0.01858,0.02218,0.0249,0.0169,0.02465,0.0213,0.0
2015-06-20,10:00,SO2,0.00142,0.001,0.00275,8e-05,0.00383,0.001,0.00042,0.00333,0.00308,0.0
2015-06-20,11:00,O3,0.0214,0.02047,0.02102,0.02362,0.01693,0.01782,0.0142,0.02617,0.0201,0.02262
2015-06-20,11:00,PM10,5.39,6.87,10.36,31.5,15.22,50.8,7.71,100.47,14.17,9.67
2015-06-20,11:00,CO,0.815,0.965,0.313,0.625,0.872,0.935,0.743,0.771,0.935,0.543
2015-06-20,11:00,NO2,0.02643,0.0232,0.01937,0.01247,0.01883,0.01958,0.0183,0.0172,0.01747,0.0
2015-06-20,11:00,SO2,0.00185,0.00135,0.00297,0.0,0.004,0.001,0.00035,0.00287,0.00253,0.0
2015-06-20,12:00,O3,0.03017,0.02287,0.03395,0.03525,0.02602,0.02893,0.01752,0.0321,0.03062,0.0365
2015-06-20,12:00,PM10,7.18,21.73,14.74,25.3,20.92,42.5,14.37,68.157,,19.49
2015-06-20,12:00,CO,0.937,0.968,0.338,0.37,0.599,0.723,0.899,0.658,0.616,0.512
2015-06-20,12:00,NO2,0.02778,0.02728,0.01573,0.00622,0.01183,0.01238,0.00993,0.01597,0.01161,0.0
2015-06-20,12:00,SO2,0.00193,0.002,0.003,0.0,0.00368,0.001,0.00017,0.00217,,0.0
2015-06-20,13:00,O3,0.03418,0.03802,0.03815,0.03777,0.02907,0.02968,0.0202,0.03607,0.0343,0.04257
2015-06-20,13:00,PM10,20.32,27.48,23.52,40.0,16.77,38.04,16.92,67.303,25.49,31.05
2015-06-20,13:00,CO,0.968,0.614,0.159,0.51,0.518,0.62,0.895,0.931,0.405,0.349
2015-06-20,13:00,NO2,0.02727,0.01625,0.01187,0.00608,0.01062,0.01172,0.0114,0.01803,0.00642,0.0
2015-06-20,13:00,SO2,0.002,0.002,0.003,0.0,0.00378,0.001,0.00043,0.00217,0.00203,0.0
2015-06-20,14:00,O3,0.03183,0.03695,0.03113,0.03823,0.03402,0.03338,0.0191,0.03392,0.0345,0.0482
2015-06-20,14:00,PM10,37.48,17.2,23.74,41.3,13.1,32.55,20.4,81.877,24.26,21.47
2015-06-20,14:00,CO,0.901,0.382,0.203,0.69,0.44,0.666,0.983,0.988,0.591,0.149
2015-06-20,14:00,NO2,0.0266,0.00832,0.01832,0.00903,0.00847,0.01107,0.01273,0.01745,0.0136,0.0
2015-06-20,14:00,SO2,0.00127,0.00143,0.003,0.0,0.00317,0.001,0.00038,0.00248,0.00195,0.0
2015-06-20,15:00,O3,0.02155,0.03383,0.0261,0.02453,0.02667,0.02132,0.01537,0.03552,0.02398,0.03828
2015-06-20,15:00,PM10,19.63,15.25,16.67,22.6,15.11,34.03,14.04,75.911,36.37,19.97
2015-06-20,15:00,CO,1.553,0.65,0.273,0.593,0.677,0.903,1.249,0.582,0.768,0.33
2015-06-20,15:00,NO2,0.03387,0.01783,0.02275,0.01503,0.01952,0.02595,0.0258,0.01038,0.02092,0.0
2015-06-20,15:00,SO2,0.00128,0.00162,0.003,0.0,0.00358,0.001,0.00048,0.00218,0.00173,0.0
2015-06-20,16:00,O3,0.011,0.02715,0.00993,0.01292,0.0138,0.00897,0.0053,0.02635,0.0121,0.0278
2015-06-20,16:00,PM10,10.36,12.85,15.45,26.3,10.12,45.17,10.06,64.794,24.37,20.24
2015-06-20,16:00,CO,1.98,0.831,0.717,1.192,1.151,1.267,1.673,1.58,1.678,0.539
2015-06-20,16:00,NO2,0.04287,0.02697,0.03808,0.02752,0.03263,0.03597,0.02785,0.03008,0.03858,0.0
2015-06-20,16:00,SO2,0.00192,0.00193,0.003,0.0,0.00332,0.001,0.00088,0.00275,0.00262,0.0
2015-06-20,17:00,O3,0.00923,0.02672,0.01012,0.01105,0.0082,0.01158,0.0058,0.02148,0.0089,0.03628
2015-06-20,17:00,PM10,17.86,16.49,21.57,36.6,19.42,46.02,16.26,103.4,34.63,11.47
2015-06-20,17:00,CO,2.254,0.777,1.228,1.314,2.217,1.334,1.715,1.796,2.416,0.395
2015-06-20,17:00,NO2,0.04663,0.02585,0.04088,0.03287,0.04748,0.03533,0.02905,0.04067,0.04635,0.0
2015-06-20,17:00,SO2,0.002,0.00185,0.003,8e-05,0.00403,0.001,0.00072,0.00402,0.00323,0.0
2015-06-20,18:00,O3,0.01745,0.01305,0.01163,0.01952,0.01675,0.01355,0.00735,0.02337,0.01545,0.02685
2015-06-20,18:00,PM10,26.52,14.42,17.12,39.8,22.35,43.82,12.71,120.16,33.7,11.78
2015-06-20,18:00,CO,1.816,1.05,1.326,1.167,1.251,1.24,1.783,1.327,1.967,0.386
2015-06-20,18:00,NO2,0.04907,0.02662,0.04672,0.02853,0.03532,0.03307,0.0304,0.03312,0.04838,0.0
2015-06-20,18:00,SO2,0.002,0.00147,0.003,0.0,0.00413,0.001,0.00082,0.0038,0.00235,0.0
2015-06-20,19:00,O3,0.01162,0.007,0.01042,0.0224,0.01962,0.00895,0.00712,0.03625,0.01452,0.01523
2015-06-20,19:00,PM10,27.91,13.6,28.21,33.5,21.48,38.67,19.64,110.72,29.05,10.48
2015-06-20,19:00,CO,2.072,1.169,1.652,0.863,1.092,1.462,1.977,0.267,1.7,0.644
2015-06-20,19:00,NO2,0.04967,0.03108,0.05462,0.02062,0.03205,0.04307,0.03478,0.00773,0.04728,0.0
2015-06-20,19:00,SO2,0.00193,0.00138,0.003,0.0,0.00378,0.001,0.00088,0.00197,0.00265,0.0
2015-06-20,20:00,O3,0.00275,0.01133,0.00262,0.0185,0.01527,0.01258,0.00287,0.02407,0.01682,0.0038
2015-06-20,20:00,PM10,47.68,19.7,37.05,29.1,24.63,68.77,38.45,41.775,45.55,17.48
2015-06-20,20:00,CO,2.883,1.115,2.11,0.577,0.937,1.121,2.133,0.502,1.005,1.041
2015-06-20,20:00,NO2,0.05362,0.03458,0.05623,0.01353,0.02698,0.02702,0.03118,0.01397,0.0298,0.0
2015-06-20,20:00,SO2,0.00263,0.00193,0.003,0.0,0.004,0.001,0.001,0.00132,0.002,0.0
2015-06-20,21:00,O3,0.00213,0.00573,0.00157,0.00378,0.00455,0.0026,0.00165,0.0143,0.00492,0.00254
2015-06-20,21:00,PM10,64.19,24.72,48.68,32.6,24.66,47.48,49.51,39.334,62.24,29.98
2015-06-20,21:00,CO,3.212,1.3,1.585,0.931,1.484,1.455,3.467,0.746,1.712,1.4
2015-06-20,21:00,NO2,0.04615,0.03735,0.0436,0.02327,0.03605,0.0315,0.03357,0.01983,0.03327,0.0
2015-06-20,21:00,SO2,0.003,0.00185,0.003,0.0,0.00397,0.001,0.00157,0.00158,0.0026,0.0
2015-06-20,22:00,O3,0.00213,0.00138,0.00128,0.00208,0.00177,0.00135,0.00157,0.00483,0.00365,0.00292
2015-06-20,22:00,PM10,67.26,26.5,48.44,51.5,49.71,52.26,64.92,54.562,76.71,28.18
2015-06-20,22:00,CO,3.63,1.735,1.995,1.23,2.163,1.812,2.588,1.421,2.26,1.842
2015-06-20,22:00,NO2,0.0396,0.03587,0.03818,0.02422,0.0374,0.03112,0.03162,0.02648,0.03417,0.1
2015-06-20,22:00,SO2,0.003,0.002,0.003,0.00033,0.00485,0.001,0.00178,0.00247,0.00357,0.0
2015-06-20,23:00,O3,0.00233,0.00179,0.00157,0.00209,0.00124,0.001,0.00195,0.0036,0.00384,0.00245
2015-06-20,23:00,PM10,70.79,30.49,58.53,60.4,51.46,68.55,39.94,111.31,81.91,37.68
2015-06-20,23:00,CO,3.632,1.576,2.767,1.56,1.724,2.199,1.71,1.113,2.583,1.355
2015-06-20,23:00,NO2,0.03595,0.03419,0.03972,0.0234,0.03617,0.03059,0.02607,0.02666,0.03583,0.0
2015-06-20,23:00,SO2,0.003,0.00181,0.003,0.00095,0.0041,0.00119,0.001,0.00191,0.00329,0.0
2015-06-21,00:00,O3,0.00227,0.00243,0.00122,0.00367,0.00165,0.001,0.0016,0.00367,0.00367,0.00367
2015-06-21,00:00,PM10,60.7,20.94,65.49,80.9,54.47,85.07,42.95,88.169,65.69,65.69
2015-06-21,00:00,CO,3.876,0.84,1.817,2.186,2.709,2.519,2.623,2.186,2.186,2.186
2015-06-21,00:00,NO2,0.03324,0.02566,0.04195,0.03537,0.033,0.03293,0.0258,0.03537,0.03537,0.0
